petition_id,date_filed,Priority,appeal_id,filing_party,prop_i_petition,Address,petition_zip_code,supervisor_district,neighborhoods,shape,year,month,reason,value
T121744,2012-11-06,False,,tenant,,3000 Block Of Webster Street,94123,2.0,Marina,POINT (-122.43417 37.798927),2012,11,tenant_decrease_housing_services,True
T121740,2012-11-05,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,11,tenant_decrease_housing_services,True
T121734,2012-11-02,False,,tenant,,300 Block Of Ellis Street,94102,6.0,Tenderloin,POINT (-122.411964 37.78497),2012,11,tenant_decrease_housing_services,True
T121732,2012-11-05,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,11,tenant_decrease_housing_services,True
T121731,2012-11-05,False,,tenant,,100 Block Of Maywood Drive,94127,7.0,West of Twin Peaks,POINT (-122.46183 37.733433),2012,11,tenant_decrease_housing_services,True
T121730,2012-11-05,False,,tenant,,400 Block Of Fell Street,94102,5.0,Hayes Valley,POINT (-122.42519 37.77564),2012,11,tenant_decrease_housing_services,True
T121729,2012-11-05,False,,tenant,,900 Block Of Presidio Avenue,94115,2.0,Presidio Heights,POINT (-122.44593 37.782997),2012,11,tenant_decrease_housing_services,True
T121728,2012-11-05,False,,tenant,,0 Block Of Pond Street,94114,8.0,Castro/Upper Market,POINT (-122.432205 37.763477),2012,11,tenant_decrease_housing_services,True
T121727,2012-11-05,False,,tenant,,500 Block Of Fell Street,94102,5.0,Hayes Valley,POINT (-122.426895 37.77542),2012,11,tenant_decrease_housing_services,True
T121713,2012-11-02,False,,tenant,,1300 Block Of 47th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.507065 37.761307),2012,11,tenant_decrease_housing_services,True
T121712,2012-11-02,False,,tenant,,0 Block Of Crestline Drive,94131,8.0,Twin Peaks,POINT (-122.44658 37.752254),2012,11,tenant_decrease_housing_services,True
T121711,2012-11-01,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,11,tenant_decrease_housing_services,True
T121709,2012-11-01,False,,tenant,,1300 Block Of South Van Ness Avenue,94110,9.0,Mission,POINT (-122.41618 37.75157),2012,11,tenant_decrease_housing_services,True
T121707,2012-10-31,False,,tenant,,2000 Block Of Mcallister Street,94118,5.0,Lone Mountain/USF,POINT (-122.445816 37.776848),2012,10,tenant_decrease_housing_services,True
T121705,2012-10-29,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121702,2012-10-29,False,,tenant,,500 Block Of Cabrillo Street,94118,1.0,Inner Richmond,POINT (-122.46441 37.775345),2012,10,tenant_decrease_housing_services,True
T121697,2012-10-26,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121695,2012-10-26,False,,tenant,,600 Block Of Ofarrell Street,94109,6.0,Tenderloin,POINT (-122.41482 37.785557),2012,10,tenant_decrease_housing_services,True
T121693,2012-10-25,False,,tenant,,1900 Block Of Jefferson Street,94123,2.0,Marina,POINT (-122.444626 37.80453),2012,10,tenant_decrease_housing_services,True
T121692,2012-10-25,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121691,2012-10-25,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121685,2012-10-24,False,,tenant,,600 Block Of Marina Boulevard,94123,2.0,Marina,POINT (-122.44481 37.805447),2012,10,tenant_decrease_housing_services,True
T121684,2012-10-24,False,,tenant,,1900 Block Of Fillmore Street,94115,5.0,Pacific Heights,POINT (-122.4336 37.787716),2012,10,tenant_decrease_housing_services,True
T121680,2012-10-23,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121679,2012-10-23,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121678,2012-10-23,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121677,2012-10-24,False,,tenant,,0 Block Of Seymour Street,94115,5.0,Western Addition,POINT (-122.4378 37.779297),2012,10,tenant_decrease_housing_services,True
T121674,2012-10-23,False,,tenant,,500 Block Of 29th Avenue,94121,1.0,Outer Richmond,POINT (-122.488945 37.77893),2012,10,tenant_decrease_housing_services,True
T121645,2012-10-19,False,,tenant,,2100 Block Of Union Street,94123,2.0,Marina,POINT (-122.43467 37.79719),2012,10,tenant_decrease_housing_services,True
T121639,2012-10-18,False,,tenant,,900 Block Of Post Street,94109,6.0,Tenderloin,POINT (-122.41763 37.78712),2012,10,tenant_decrease_housing_services,True
T121638,2012-10-18,False,,tenant,,800 Block Of 29th Avenue,94121,1.0,Outer Richmond,POINT (-122.48854 37.773308),2012,10,tenant_decrease_housing_services,True
T121634,2012-10-17,False,,tenant,,1400 Block Of Franklin Street,94109,2.0,Western Addition,POINT (-122.423454 37.78757),2012,10,tenant_decrease_housing_services,True
T121628,2012-10-16,False,,tenant,,100 Block Of Cypress Street,94110,9.0,Mission,POINT (-122.416595 37.74994),2012,10,tenant_decrease_housing_services,True
T121627,2012-10-15,False,,tenant,,600 Block Of 16th Avenue,94118,1.0,Outer Richmond,POINT (-122.474754 37.77581),2012,10,tenant_decrease_housing_services,True
T121626,2012-10-15,False,,tenant,,4500 Block Of 18th Street,94114,8.0,Castro/Upper Market,POINT (-122.441246 37.76051),2012,10,tenant_decrease_housing_services,True
T121625,2012-10-15,False,,tenant,,2200 Block Of Union Street,94123,2.0,Marina,POINT (-122.43632 37.796986),2012,10,tenant_decrease_housing_services,True
T121614,2012-10-12,False,,tenant,,500 Block Of Fillmore Street,94117,5.0,Hayes Valley,POINT (-122.430916 37.774437),2012,10,tenant_decrease_housing_services,True
T121611,2012-10-12,False,,tenant,,2000 Block Of Judah Street,94122,4.0,Sunset/Parkside,POINT (-122.48396 37.761395),2012,10,tenant_decrease_housing_services,True
T121610,2012-10-12,False,,tenant,,1000 Block Of Sutter Street,94109,3.0,Nob Hill,POINT (-122.41765 37.78807),2012,10,tenant_decrease_housing_services,True
T121601,2012-10-11,False,,tenant,,600 Block Of Fell Street,94102,5.0,Hayes Valley,POINT (-122.42854 37.775215),2012,10,tenant_decrease_housing_services,True
T121599,2012-10-11,False,,tenant,,500 Block Of Fell Street,94102,5.0,Hayes Valley,POINT (-122.426895 37.77542),2012,10,tenant_decrease_housing_services,True
T121598,2012-10-10,False,,tenant,,0 Block Of Lucy Street,94124,10.0,Bayview Hunters Point,POINT (-122.393425 37.7301),2012,10,tenant_decrease_housing_services,True
T121576,2012-10-09,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,10,tenant_decrease_housing_services,True
T121569,2012-10-05,False,,tenant,,0 Block Of Madera Street,94107,10.0,Potrero Hill,POINT (-122.398315 37.75587),2012,10,tenant_decrease_housing_services,True
T121568,2012-10-05,False,,tenant,,100 Block Of Rivas Avenue,94132,7.0,Lakeshore,POINT (-122.48162 37.715965),2012,10,tenant_decrease_housing_services,True
T121567,2012-10-05,False,,tenant,,500 Block Of Baker Street,94117,5.0,Lone Mountain/USF,POINT (-122.44139 37.77597),2012,10,tenant_decrease_housing_services,True
T121562,2012-10-05,False,,tenant,,1800 Block Of Fulton Street,94117,5.0,Lone Mountain/USF,POINT (-122.44696 37.77574),2012,10,tenant_decrease_housing_services,True
T121561,2012-10-04,False,,tenant,,400 Block Of 20th Avenue,94121,1.0,Outer Richmond,POINT (-122.47931 37.779373),2012,10,tenant_decrease_housing_services,True
T121559,2012-10-03,False,,tenant,,500 Block Of Van Ness Avenue,94102,6.0,Tenderloin,POINT (-122.4202 37.78032),2012,10,tenant_decrease_housing_services,True
T121555,2012-10-03,False,,tenant,,4500 Block Of Fulton Street,94121,1.0,Golden Gate Park,POINT (-122.48044 37.77274),2012,10,tenant_decrease_housing_services,True
T121553,2012-10-02,False,,tenant,,4200 Block Of Judah Street,94122,4.0,Sunset/Parkside,POINT (-122.50753 37.760353),2012,10,tenant_decrease_housing_services,True
T121552,2012-10-01,False,,tenant,,1300 Block Of Hayes Street,94117,5.0,Hayes Valley,POINT (-122.43863 37.774883),2012,10,tenant_decrease_housing_services,True
T121547,2012-10-01,False,,tenant,,400 Block Of Valencia Street,94103,8.0,Mission,POINT (-122.422005 37.76613),2012,10,tenant_decrease_housing_services,True
T121546,2012-10-01,False,,tenant,,2100 Block Of Union Street,94123,2.0,Marina,POINT (-122.43467 37.79719),2012,10,tenant_decrease_housing_services,True
T121545,2012-09-28,False,,tenant,,0 Block Of Winfield Street,94110,9.0,Bernal Heights,POINT (-122.417305 37.744488),2012,9,tenant_decrease_housing_services,True
T121542,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121541,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121540,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121539,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121538,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121537,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121536,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121535,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121534,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121533,2012-09-28,False,,tenant,,1000 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.42056 37.78579),2012,9,tenant_decrease_housing_services,True
T121519,2012-09-27,False,,tenant,,1900 Block Of Hyde Street,94109,3.0,Russian Hill,POINT (-122.41897 37.798813),2012,9,tenant_decrease_housing_services,True
T121517,2012-09-27,False,,tenant,,100 Block Of Fell Street,94102,5.0,Hayes Valley,POINT (-122.42033 37.776264),2012,9,tenant_decrease_housing_services,True
T121516,2012-09-27,False,,tenant,,1300 Block Of 41st Avenue,94122,4.0,Sunset/Parkside,POINT (-122.50063 37.761593),2012,9,tenant_decrease_housing_services,True
T121511,2012-09-26,False,,tenant,,300 Block Of Divisadero Street,94117,5.0,Haight Ashbury,POINT (-122.43728 37.772675),2012,9,tenant_decrease_housing_services,True
T121509,2012-09-25,False,,tenant,,2400 Block Of Great Highway,94116,4.0,Sunset/Parkside,POINT (-122.50681 37.74075),2012,9,tenant_decrease_housing_services,True
T121508,2012-09-25,False,,tenant,,800 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.41727 37.786205),2012,9,tenant_decrease_housing_services,True
T121507,2012-09-26,False,,tenant,,300 Block Of Vienna Street,94112,11.0,Excelsior,POINT (-122.428665 37.72281),2012,9,tenant_decrease_housing_services,True
T121506,2012-09-25,False,,tenant,,100 Block Of Palm Avenue,94118,2.0,Presidio Heights,POINT (-122.457825 37.782593),2012,9,tenant_decrease_housing_services,True
T121505,2012-09-24,False,,tenant,,2300 Block Of 25th Avenue,94116,4.0,Sunset/Parkside,POINT (-122.482185 37.743702),2012,9,tenant_decrease_housing_services,True
T121504,2012-09-24,False,,tenant,,100 Block Of Caine Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.451805 37.71578),2012,9,tenant_decrease_housing_services,True
T121503,2012-09-21,False,,tenant,,300 Block Of Buchanan Street,94102,5.0,Hayes Valley,POINT (-122.42721 37.772762),2012,9,tenant_decrease_housing_services,True
T121495,2012-09-24,False,,tenant,,1600 Block Of North Point Street,94123,2.0,Marina,POINT (-122.43435 37.80393),2012,9,tenant_decrease_housing_services,True
T121494,2012-09-24,False,,tenant,,800 Block Of 24th Avenue,94121,1.0,Outer Richmond,POINT (-122.483185 37.773552),2012,9,tenant_decrease_housing_services,True
T121492,2012-09-24,False,,tenant,,200 Block Of Chattanooga Street,94114,8.0,Noe Valley,POINT (-122.42641 37.752567),2012,9,tenant_decrease_housing_services,True
T121490,2012-09-21,False,,tenant,,4200 Block Of Irving Street,94122,4.0,Sunset/Parkside,POINT (-122.50338 37.762405),2012,9,tenant_decrease_housing_services,True
T121489,2012-09-21,False,,tenant,,700 Block Of 11th Avenue,94118,1.0,Inner Richmond,POINT (-122.46916 37.774193),2012,9,tenant_decrease_housing_services,True
T121487,2012-09-21,False,,tenant,,0 Block Of Richland Avenue,94110,8.0,Bernal Heights,POINT (-122.42579 37.736042),2012,9,tenant_decrease_housing_services,True
T121486,2012-09-21,False,,tenant,,0 Block Of Richland Avenue,94110,8.0,Bernal Heights,POINT (-122.42579 37.736042),2012,9,tenant_decrease_housing_services,True
T121482,2012-09-20,False,,tenant,,900 Block Of Howard Street,94103,6.0,South of Market,POINT (-122.40644 37.780308),2012,9,tenant_decrease_housing_services,True
T121480,2012-09-20,False,,tenant,,1400 Block Of 29th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.48764 37.760296),2012,9,tenant_decrease_housing_services,True
T121473,2012-09-19,False,,tenant,,1800 Block Of Clay Street,94109,2.0,Pacific Heights,POINT (-122.423515 37.79207),2012,9,tenant_decrease_housing_services,True
T121472,2012-09-19,False,,tenant,,2000 Block Of Mission Street,94110,9.0,Mission,POINT (-122.41959 37.76424),2012,9,tenant_decrease_housing_services,True
T121460,2012-09-17,False,,tenant,,1400 Block Of Polk Street,94109,3.0,Nob Hill,POINT (-122.42059 37.7901),2012,9,tenant_decrease_housing_services,True
T121459,2012-09-17,False,,tenant,,100 Block Of Broderick Street,94117,5.0,Haight Ashbury,POINT (-122.438805 37.771523),2012,9,tenant_decrease_housing_services,True
T121458,2012-09-18,False,,tenant,,4200 Block Of Judah Street,94122,4.0,Sunset/Parkside,POINT (-122.50753 37.760353),2012,9,tenant_decrease_housing_services,True
T121449,2012-09-17,False,,tenant,,2100 Block Of Union Street,94123,2.0,Marina,POINT (-122.43467 37.79719),2012,9,tenant_decrease_housing_services,True
T121435,2012-09-12,False,,tenant,,1200 Block Of 41st Avenue,94122,4.0,Sunset/Parkside,POINT (-122.50076 37.763466),2012,9,tenant_decrease_housing_services,True
T121421,2012-09-13,False,,tenant,,900 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.418915 37.785995),2012,9,tenant_decrease_housing_services,True
T121411,2012-09-11,False,,tenant,,0 Block Of Scotia Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.401375 37.73368),2012,9,tenant_decrease_housing_services,True
T121407,2012-09-11,False,,tenant,,2200 Block Of Bryant Street,94110,9.0,Mission,POINT (-122.4097 37.758823),2012,9,tenant_decrease_housing_services,True
T121406,2012-09-11,False,,tenant,,1200 Block Of Arguello Boulevard,94122,5.0,Inner Sunset,POINT (-122.45778 37.765686),2012,9,tenant_decrease_housing_services,True
T121405,2012-09-10,False,,tenant,,4400 Block Of Fulton Street,94121,1.0,Golden Gate Park,POINT (-122.47937 37.77279),2012,9,tenant_decrease_housing_services,True
T121404,2012-09-10,False,,tenant,,4400 Block Of Fulton Street,94121,1.0,Golden Gate Park,POINT (-122.47937 37.77279),2012,9,tenant_decrease_housing_services,True
T121403,2012-09-10,False,,tenant,,4400 Block Of Fulton Street,94121,1.0,Golden Gate Park,POINT (-122.47937 37.77279),2012,9,tenant_decrease_housing_services,True
T121400,2012-09-10,False,,tenant,,1600 Block Of 32nd Avenue,94122,4.0,Sunset/Parkside,POINT (-122.4906 37.756424),2012,9,tenant_decrease_housing_services,True
T121393,2012-09-07,False,,tenant,,200 Block Of San Jose Avenue,94110,8.0,Mission,POINT (-122.42152 37.751247),2012,9,tenant_decrease_housing_services,True
T121387,2012-09-05,False,,tenant,,2000 Block Of Bush Street,94115,5.0,Pacific Heights,POINT (-122.43099 37.787334),2012,9,tenant_decrease_housing_services,True
T121385,2012-09-06,False,,tenant,,700 Block Of 18th Avenue,94121,1.0,Outer Richmond,POINT (-122.47676 37.773846),2012,9,tenant_decrease_housing_services,True
T121383,2012-09-06,False,,tenant,,800 Block Of Arkansas Street,94107,10.0,Potrero Hill,POINT (-122.39778 37.755363),2012,9,tenant_decrease_housing_services,True
T121382,2012-09-06,False,,tenant,,800 Block Of Jamestown Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.390366 37.716537),2012,9,tenant_decrease_housing_services,True
T121379,2012-09-05,False,,tenant,,1100 Block Of Fulton Street,94117,5.0,Hayes Valley,POINT (-122.435684 37.777176),2012,9,tenant_decrease_housing_services,True
T121378,2012-09-05,False,,tenant,,1200 Block Of 29th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.4879 37.76403),2012,9,tenant_decrease_housing_services,True
T121371,2012-09-04,False,,tenant,,200 Block Of North Point Street,94133,3.0,North Beach,POINT (-122.411316 37.80686),2012,9,tenant_decrease_housing_services,True
T121367,2012-08-31,False,,tenant,,4000 Block Of 19th Street,94114,8.0,Castro/Upper Market,POINT (-122.43319 37.759388),2012,8,tenant_decrease_housing_services,True
T121366,2012-08-31,False,,tenant,,4000 Block Of 19th Street,94114,8.0,Castro/Upper Market,POINT (-122.43319 37.759388),2012,8,tenant_decrease_housing_services,True
T121365,2012-08-31,False,,tenant,,4000 Block Of 19th Street,94114,8.0,Castro/Upper Market,POINT (-122.43319 37.759388),2012,8,tenant_decrease_housing_services,True
T121364,2012-08-31,False,,tenant,,4000 Block Of 19th Street,94114,8.0,Castro/Upper Market,POINT (-122.43319 37.759388),2012,8,tenant_decrease_housing_services,True
T121363,2012-08-31,False,,tenant,,4000 Block Of 19th Street,94114,8.0,Castro/Upper Market,POINT (-122.43319 37.759388),2012,8,tenant_decrease_housing_services,True
T121362,2012-08-31,False,,tenant,,100 Block Of Broderick Street,94117,5.0,Haight Ashbury,POINT (-122.438805 37.771523),2012,8,tenant_decrease_housing_services,True
T121361,2012-08-31,False,,tenant,,2100 Block Of 21st Avenue,94116,4.0,Sunset/Parkside,POINT (-122.47816 37.74762),2012,8,tenant_decrease_housing_services,True
T121358,2012-08-30,False,,tenant,,2200 Block Of Mission Street,94110,9.0,Mission,POINT (-122.41928 37.761036),2012,8,tenant_decrease_housing_services,True
T121353,2012-08-29,False,,tenant,,2300 Block Of Bryant Street,94110,9.0,Mission,POINT (-122.40952 37.756794),2012,8,tenant_decrease_housing_services,True
T121349,2012-08-29,False,,tenant,,0 Block Of Majestic Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.45132 37.71767),2012,8,tenant_decrease_housing_services,True
T121338,2012-08-29,False,,tenant,,0 Block Of Concord Street,94112,11.0,Excelsior,POINT (-122.44284 37.712757),2012,8,tenant_decrease_housing_services,True
T121337,2012-08-29,False,,tenant,,3400 Block Of Clement Street,94121,1.0,Lincoln Park,POINT (-122.496124 37.7815),2012,8,tenant_decrease_housing_services,True
T121334,2012-08-28,False,,tenant,,2100 Block Of Union Street,94123,2.0,Marina,POINT (-122.43467 37.79719),2012,8,tenant_decrease_housing_services,True
T121331,2012-08-21,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121330,2012-08-21,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121327,2012-08-28,False,,tenant,,100 Block Of Palm Avenue,94118,2.0,Presidio Heights,POINT (-122.457825 37.782593),2012,8,tenant_decrease_housing_services,True
T121322,2012-08-23,False,,tenant,,3600 Block Of Taraval Street,94116,4.0,Sunset/Parkside,POINT (-122.50516 37.74174),2012,8,tenant_decrease_housing_services,True
T121321,2012-08-23,False,,tenant,,2300 Block Of Bryant Street,94110,9.0,Mission,POINT (-122.40952 37.756794),2012,8,tenant_decrease_housing_services,True
T121319,2012-08-23,False,,tenant,,1200 Block Of 46th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.50613 37.763226),2012,8,tenant_decrease_housing_services,True
T121309,2012-08-20,False,,tenant,,600 Block Of Jones Street,94102,3.0,Tenderloin,POINT (-122.41323 37.787056),2012,8,tenant_decrease_housing_services,True
T121291,2012-08-16,False,,tenant,,300 Block Of Fulton Street,94102,5.0,Hayes Valley,POINT (-122.42253 37.77885),2012,8,tenant_decrease_housing_services,True
T121280,2012-08-16,False,,tenant,,100 Block Of Sickles Avenue,94112,11.0,Outer Mission,POINT (-122.45357 37.709423),2012,8,tenant_decrease_housing_services,True
T121279,2012-08-16,False,,tenant,,900 Block Of Pine Street,94108,3.0,Nob Hill,POINT (-122.41163 37.790752),2012,8,tenant_decrease_housing_services,True
T121266,2012-08-15,False,,tenant,,2800 Block Of 21st Street,94110,9.0,Mission,POINT (-122.41097 37.75751),2012,8,tenant_decrease_housing_services,True
T121264,2012-08-14,False,,tenant,,2100 Block Of Union Street,94123,2.0,Marina,POINT (-122.43467 37.79719),2012,8,tenant_decrease_housing_services,True
T121260,2012-08-10,False,,tenant,,500 Block Of Van Ness Avenue,94102,6.0,Tenderloin,POINT (-122.4202 37.78032),2012,8,tenant_decrease_housing_services,True
T121254,2012-08-10,False,,tenant,,1700 Block Of Hyde Street,94109,3.0,Russian Hill,POINT (-122.418564 37.796806),2012,8,tenant_decrease_housing_services,True
T121252,2012-08-10,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121245,2012-08-09,False,,tenant,,800 Block Of Filbert Street,94133,3.0,Russian Hill,POINT (-122.41348 37.80086),2012,8,tenant_decrease_housing_services,True
T121240,2012-08-09,False,,tenant,,300 Block Of Mississippi Street,94107,10.0,Potrero Hill,POINT (-122.39453 37.76206),2012,8,tenant_decrease_housing_services,True
T121233,2012-08-08,False,,tenant,,1200 Block Of Thomas Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.38474 37.726704),2012,8,tenant_decrease_housing_services,True
T121232,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121231,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121230,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121229,2012-08-07,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121228,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121227,2012-08-07,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121226,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121225,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121224,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121223,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121222,2012-08-08,False,,tenant,,600 Block Of Geary Street,94102,3.0,Tenderloin,POINT (-122.41399 37.786625),2012,8,tenant_decrease_housing_services,True
T121219,2012-08-07,False,,tenant,,600 Block Of Guerrero Street,94110,8.0,Mission,POINT (-122.423676 37.76077),2012,8,tenant_decrease_housing_services,True
T121206,2012-08-06,False,,tenant,,100 Block Of Hamilton Street,94134,9.0,Portola,POINT (-122.41077 37.729088),2012,8,tenant_decrease_housing_services,True
T121205,2012-08-06,False,,tenant,,3400 Block Of 16th Street,94114,8.0,Castro/Upper Market,POINT (-122.42995 37.76443),2012,8,tenant_decrease_housing_services,True
T121204,2012-08-06,False,,tenant,,800 Block Of North Point Street,94109,2.0,Russian Hill,POINT (-122.42119 37.805607),2012,8,tenant_decrease_housing_services,True
T121202,2012-08-06,False,,tenant,,2100 Block Of Stockton Street,94133,3.0,North Beach,POINT (-122.41022 37.80556),2012,8,tenant_decrease_housing_services,True
T121185,2012-08-02,False,,tenant,,300 Block Of Spruce Street,94118,2.0,Presidio Heights,POINT (-122.45368 37.787785),2012,8,tenant_decrease_housing_services,True
T121184,2012-08-01,False,,tenant,,400 Block Of 15th Avenue,94118,1.0,Outer Richmond,POINT (-122.47391 37.779613),2012,8,tenant_decrease_housing_services,True
T121173,2012-07-31,False,,tenant,,300 Block Of Spruce Street,94118,2.0,Presidio Heights,POINT (-122.45368 37.787785),2012,7,tenant_decrease_housing_services,True
T121172,2012-07-31,False,,tenant,,1900 Block Of Hayes Street,94117,5.0,Lone Mountain/USF,POINT (-122.44851 37.77363),2012,7,tenant_decrease_housing_services,True
T121170,2012-07-31,False,,tenant,,1300 Block Of Union Street,94109,3.0,Russian Hill,POINT (-122.42152 37.798866),2012,7,tenant_decrease_housing_services,True
T121169,2012-07-31,False,,tenant,,600 Block Of Castro Street,94114,8.0,Castro/Upper Market,POINT (-122.43478 37.758488),2012,7,tenant_decrease_housing_services,True
T121155,2012-07-30,False,,tenant,,2700 Block Of San Bruno Avenue,94134,9.0,Portola,POINT (-122.40335 37.727036),2012,7,tenant_decrease_housing_services,True
T121153,2012-07-27,False,,tenant,,300 Block Of 28th Avenue,94121,1.0,Outer Richmond,POINT (-122.48815 37.782806),2012,7,tenant_decrease_housing_services,True
T121152,2012-07-27,False,,tenant,,500 Block Of Ofarrell Street,94102,6.0,Tenderloin,POINT (-122.413795 37.785686),2012,7,tenant_decrease_housing_services,True
T121151,2012-07-27,False,,tenant,,2900 Block Of California Street,94115,2.0,Pacific Heights,POINT (-122.44293 37.78775),2012,7,tenant_decrease_housing_services,True
T121141,2012-07-26,False,,tenant,,1400 Block Of 36th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.49515 37.759964),2012,7,tenant_decrease_housing_services,True
T121140,2012-07-26,False,,tenant,,0 Block Of Clayton Street,94117,5.0,Lone Mountain/USF,POINT (-122.449615 37.774925),2012,7,tenant_decrease_housing_services,True
T121138,2012-07-26,False,,tenant,,200 Block Of Leavenworth Street,94102,6.0,Tenderloin,POINT (-122.41415 37.78326),2012,7,tenant_decrease_housing_services,True
T121137,2012-07-25,False,,tenant,,3000 Block Of Steiner Street,94123,2.0,Marina,POINT (-122.43723 37.797344),2012,7,tenant_decrease_housing_services,True
